group,guidance_factor,target,sample_id,cif_path,readable,composition_valid,structure_valid,structure_comp_valid,min_distance,volume,volume_per_atom,num_atoms,metal_like_proxy,unique,novel,energy_above_hull_per_atom,stable,metastable,thermo_success,thermo_fail_reason,predicted_dft_dielectric_scalar,prediction_success,prediction_error
fixed_film__g1__t12,1,12,102,provenance://crystalite/outputs/final report output/mattergen_eval_fixed_film_raw_skip8_view/fixed_film__g1__t12/cifs/sample_00102.cif,True,True,True,True,1.3942795048352603,191.41993604839644,15.95166133736637,12,False,True,True,,,,False,,4.930852702204663,True,
fixed_film__g1__t12,1,12,103,provenance://crystalite/outputs/final report output/mattergen_eval_fixed_film_raw_skip8_view/fixed_film__g1__t12/cifs/sample_00103.cif,True,True,True,True,1.7320580507667052,295.6660026873992,14.78330013436996,20,False,True,True,,,,False,,4.4073957329431614,True,
fixed_film__g1__t12,1,12,104,provenance://crystalite/outputs/final report output/mattergen_eval_fixed_film_raw_skip8_view/fixed_film__g1__t12/cifs/sample_00104.cif,True,True,True,True,1.7147191223781255,200.82401523077328,16.73533460256444,12,False,True,True,,,,False,,7.030090094416078,True,
fixed_film__g1__t12,1,12,105,provenance://crystalite/outputs/final report output/mattergen_eval_fixed_film_raw_skip8_view/fixed_film__g1__t12/cifs/sample_00105.cif,True,True,True,True,2.4029887019291607,73.58559542321122,24.52853180773707,3,False,True,True,,,,False,,10.604591803919666,True,
fixed_film__g1__t12,1,12,106,provenance://crystalite/outputs/final report output/mattergen_eval_fixed_film_raw_skip8_view/fixed_film__g1__t12/cifs/sample_00106.cif,True,True,True,True,2.4103520784050314,298.44826886349574,21.317733490249697,14,False,True,True,,,,False,,9.979843255672856,True,
fixed_film__g1__t12,1,12,107,provenance://crystalite/outputs/final report output/mattergen_eval_fixed_film_raw_skip8_view/fixed_film__g1__t12/cifs/sample_00107.cif,True,True,True,True,2.6186682231173624,325.2524377065051,25.019418285115776,13,False,True,True,,,,False,,6.331424867132356,True,
fixed_film__g1__t12,1,12,109,provenance://crystalite/outputs/final report output/mattergen_eval_fixed_film_raw_skip8_view/fixed_film__g1__t12/cifs/sample_00109.cif,True,True,True,True,1.7717733451587114,225.22155260697392,12.512308478165217,18,False,True,True,,,,False,,8.031303841616877,True,
fixed_film__g1__t12,1,12,110,provenance://crystalite/outputs/final report output/mattergen_eval_fixed_film_raw_skip8_view/fixed_film__g1__t12/cifs/sample_00110.cif,True,True,True,True,2.751591519357622,407.21529576031503,29.0868068400225,14,False,True,True,,,,False,,10.233183751754558,True,
fixed_film__g1__t12,1,12,111,provenance://crystalite/outputs/final report output/mattergen_eval_fixed_film_raw_skip8_view/fixed_film__g1__t12/cifs/sample_00111.cif,True,False,True,False,2.5270464877280534,199.0910984201533,24.88638730251916,8,False,True,True,,,,False,,19.39552948120119,True,
fixed_film__g1__t12,1,12,112,provenance://crystalite/outputs/final report output/mattergen_eval_fixed_film_raw_skip8_view/fixed_film__g1__t12/cifs/sample_00112.cif,True,True,True,True,2.066518294287818,109.81759631355624,21.96351926271125,5,False,True,True,,,,False,,6.170553870381911,True,
fixed_film__g1__t12,1,12,113,provenance://crystalite/outputs/final report output/mattergen_eval_fixed_film_raw_skip8_view/fixed_film__g1__t12/cifs/sample_00113.cif,True,True,True,True,2.3799217550957,228.67235944189463,28.584044930236832,8,True,True,True,,,,False,,11.948399605141988,True,
fixed_film__g1__t12,1,12,114,provenance://crystalite/outputs/final report output/mattergen_eval_fixed_film_raw_skip8_view/fixed_film__g1__t12/cifs/sample_00114.cif,True,True,True,True,1.371182248347244,246.5758352812542,17.61255966294673,14,False,True,True,,,,False,,3.3173606044894077,True,
fixed_film__g1__t12,1,12,115,provenance://crystalite/outputs/final report output/mattergen_eval_fixed_film_raw_skip8_view/fixed_film__g1__t12/cifs/sample_00115.cif,True,True,True,True,2.4796033861649205,309.14591262302906,25.76215938525242,12,False,True,True,,,,False,,11.777009624451535,True,
fixed_film__g1__t12,1,12,116,provenance://crystalite/outputs/final report output/mattergen_eval_fixed_film_raw_skip8_view/fixed_film__g1__t12/cifs/sample_00116.cif,True,True,True,True,2.51683957565098,217.4255311121844,27.17819138902305,8,False,True,True,,,,False,,6.480728405097916,True,
fixed_film__g1__t12,1,12,117,provenance://crystalite/outputs/final report output/mattergen_eval_fixed_film_raw_skip8_view/fixed_film__g1__t12/cifs/sample_00117.cif,True,False,True,False,2.441393953005711,533.1243414085236,31.360255376971978,17,False,True,True,,,,False,,11.489369208880566,True,
fixed_film__g1__t12,1,12,118,provenance://crystalite/outputs/final report output/mattergen_eval_fixed_film_raw_skip8_view/fixed_film__g1__t12/cifs/sample_00118.cif,True,True,True,True,2.378931812424862,429.7052525920253,21.485262629601262,20,False,True,True,,,,False,,12.146477065781928,True,
fixed_film__g1__t12,1,12,119,provenance://crystalite/outputs/final report output/mattergen_eval_fixed_film_raw_skip8_view/fixed_film__g1__t12/cifs/sample_00119.cif,True,True,True,True,2.409478035156243,605.4500357962294,30.272501789811468,20,False,True,True,,,,False,,7.088494734660103,True,
fixed_film__g1__t12,1,12,120,provenance://crystalite/outputs/final report output/mattergen_eval_fixed_film_raw_skip8_view/fixed_film__g1__t12/cifs/sample_00120.cif,True,True,True,True,1.9827264351922051,243.20783999916745,12.160391999958373,20,False,True,True,,,,False,,5.764756162203759,True,
fixed_film__g1__t12,1,12,121,provenance://crystalite/outputs/final report output/mattergen_eval_fixed_film_raw_skip8_view/fixed_film__g1__t12/cifs/sample_00121.cif,True,True,True,True,2.4726849466061034,258.379408921795,19.875339147830385,13,True,True,True,,,,False,,17.205688404491028,True,
fixed_film__g1__t12,1,12,122,provenance://crystalite/outputs/final report output/mattergen_eval_fixed_film_raw_skip8_view/fixed_film__g1__t12/cifs/sample_00122.cif,True,False,True,False,2.4760476677902727,561.7861306914983,31.21034059397213,18,False,True,True,,,,False,,15.114106500928136,True,
fixed_film__g1__t12,1,12,123,provenance://crystalite/outputs/final report output/mattergen_eval_fixed_film_raw_skip8_view/fixed_film__g1__t12/cifs/sample_00123.cif,True,True,True,True,2.1341195007516225,310.9900828371298,31.099008283712983,10,False,True,True,,,,False,,9.862153840629205,True,
fixed_film__g1__t12,1,12,124,provenance://crystalite/outputs/final report output/mattergen_eval_fixed_film_raw_skip8_view/fixed_film__g1__t12/cifs/sample_00124.cif,True,True,True,True,2.416817133647759,259.1954412261276,18.513960087580543,14,False,True,True,,,,False,,14.25181724633351,True,
fixed_film__g1__t12,1,12,125,provenance://crystalite/outputs/final report output/mattergen_eval_fixed_film_raw_skip8_view/fixed_film__g1__t12/cifs/sample_00125.cif,True,True,True,True,1.2923419120461246,679.2334777459585,33.96167388729792,20,False,True,True,,,,False,,3.34593943816455,True,
fixed_film__g1__t12,1,12,126,provenance://crystalite/outputs/final report output/mattergen_eval_fixed_film_raw_skip8_view/fixed_film__g1__t12/cifs/sample_00126.cif,True,True,True,True,2.494350276636598,378.2564926391059,29.09665327993122,13,False,True,True,,,,False,,11.835389360184086,True,
fixed_film__g1__t2,1,2,0,provenance://crystalite/outputs/final report output/mattergen_eval_fixed_film_raw_skip8_view/fixed_film__g1__t2/cifs/sample_00000.cif,True,True,True,True,1.4259947891371891,84.56797997959022,21.141994994897555,4,False,True,True,,,,False,,2.556517287784724,True,
fixed_film__g1__t2,1,2,1,provenance://crystalite/outputs/final report output/mattergen_eval_fixed_film_raw_skip8_view/fixed_film__g1__t2/cifs/sample_00001.cif,True,True,True,True,1.903032835323531,523.4623726720432,26.17311863360216,20,False,True,True,,,,False,,1.6998438768905235,True,
fixed_film__g1__t2,1,2,2,provenance://crystalite/outputs/final report output/mattergen_eval_fixed_film_raw_skip8_view/fixed_film__g1__t2/cifs/sample_00002.cif,True,True,True,True,1.8500740880345132,105.79721972126153,13.224652465157687,8,False,True,True,,,,False,,2.368978155628852,True,
fixed_film__g1__t2,1,2,3,provenance://crystalite/outputs/final report output/mattergen_eval_fixed_film_raw_skip8_view/fixed_film__g1__t2/cifs/sample_00003.cif,True,True,True,True,1.4346256186605029,153.68182331360202,19.210227914200253,8,False,True,True,,,,False,,2.2926060215547133,True,
fixed_film__g1__t2,1,2,5,provenance://crystalite/outputs/final report output/mattergen_eval_fixed_film_raw_skip8_view/fixed_film__g1__t2/cifs/sample_00005.cif,True,True,True,True,1.422463460200512,423.25920833279554,26.45370052079972,16,False,True,True,,,,False,,2.186073773856838,True,
fixed_film__g1__t2,1,2,6,provenance://crystalite/outputs/final report output/mattergen_eval_fixed_film_raw_skip8_view/fixed_film__g1__t2/cifs/sample_00006.cif,True,False,True,False,1.4298925612456872,154.16560762953617,19.27070095369202,8,False,True,True,,,,False,,2.149464801766119,True,
fixed_film__g1__t2,1,2,7,provenance://crystalite/outputs/final report output/mattergen_eval_fixed_film_raw_skip8_view/fixed_film__g1__t2/cifs/sample_00007.cif,True,True,True,True,1.2662409449454093,224.0025525357089,16.000182323979207,14,False,True,True,,,,False,,2.3688960667974057,True,
fixed_film__g1__t2,1,2,8,provenance://crystalite/outputs/final report output/mattergen_eval_fixed_film_raw_skip8_view/fixed_film__g1__t2/cifs/sample_00008.cif,True,True,True,True,1.3055609772495582,123.89606264129203,10.324671886774336,12,False,True,True,,,,False,,3.007226606029563,True,
fixed_film__g1__t2,1,2,9,provenance://crystalite/outputs/final report output/mattergen_eval_fixed_film_raw_skip8_view/fixed_film__g1__t2/cifs/sample_00009.cif,True,False,True,False,1.7542357668005804,105.38421672777704,13.173027090972129,8,False,True,True,,,,False,,2.3940033170586985,True,
fixed_film__g1__t2,1,2,11,provenance://crystalite/outputs/final report output/mattergen_eval_fixed_film_raw_skip8_view/fixed_film__g1__t2/cifs/sample_00011.cif,True,False,True,False,1.7785874366921175,329.0464035975547,18.280355755419706,18,False,True,True,,,,False,,2.1925995321490395,True,
fixed_film__g1__t2,1,2,12,provenance://crystalite/outputs/final report output/mattergen_eval_fixed_film_raw_skip8_view/fixed_film__g1__t2/cifs/sample_00012.cif,True,False,True,False,1.8374395283821676,203.1336920481414,20.31336920481414,10,False,True,True,,,,False,,1.8916748425055048,True,
fixed_film__g1__t2,1,2,13,provenance://crystalite/outputs/final report output/mattergen_eval_fixed_film_raw_skip8_view/fixed_film__g1__t2/cifs/sample_00013.cif,True,True,True,True,2.2139553287601648,162.7518544612214,13.562654538435115,12,False,True,True,,,,False,,2.151211113335164,True,
fixed_film__g1__t2,1,2,14,provenance://crystalite/outputs/final report output/mattergen_eval_fixed_film_raw_skip8_view/fixed_film__g1__t2/cifs/sample_00014.cif,True,True,True,True,1.7990915548271915,160.8034097305096,13.400284144209133,12,False,True,True,,,,False,,2.320015840418676,True,
fixed_film__g1__t2,1,2,15,provenance://crystalite/outputs/final report output/mattergen_eval_fixed_film_raw_skip8_view/fixed_film__g1__t2/cifs/sample_00015.cif,True,False,True,False,3.121239375533858,128.03086013766236,42.676953379220784,3,False,True,True,,,,False,,13.99086314226985,True,
fixed_film__g1__t2,1,2,16,provenance://crystalite/outputs/final report output/mattergen_eval_fixed_film_raw_skip8_view/fixed_film__g1__t2/cifs/sample_00016.cif,True,False,True,False,1.798369974249663,224.05247008367527,12.44735944909307,18,False,True,True,,,,False,,3.257444216385302,True,
fixed_film__g1__t2,1,2,17,provenance://crystalite/outputs/final report output/mattergen_eval_fixed_film_raw_skip8_view/fixed_film__g1__t2/cifs/sample_00017.cif,True,True,True,True,1.9437138222737451,120.50948938872338,15.063686173590424,8,False,True,True,,,,False,,2.5942290863498125,True,
fixed_film__g1__t2,1,2,18,provenance://crystalite/outputs/final report output/mattergen_eval_fixed_film_raw_skip8_view/fixed_film__g1__t2/cifs/sample_00018.cif,True,True,True,True,3.638658473604506,99.15173432105166,49.57586716052583,2,False,True,False,,,,False,,2.432938595641206,True,
fixed_film__g1__t2,1,2,19,provenance://crystalite/outputs/final report output/mattergen_eval_fixed_film_raw_skip8_view/fixed_film__g1__t2/cifs/sample_00019.cif,True,True,True,True,1.3856622820051054,210.84392592675133,21.084392592675133,10,False,True,True,,,,False,,2.748991477840247,True,
fixed_film__g1__t2,1,2,20,provenance://crystalite/outputs/final report output/mattergen_eval_fixed_film_raw_skip8_view/fixed_film__g1__t2/cifs/sample_00020.cif,True,False,True,False,2.390701863571099,110.12516255653344,22.025032511306684,5,False,True,True,,,,False,,2.956330616077677,True,
fixed_film__g1__t2,1,2,21,provenance://crystalite/outputs/final report output/mattergen_eval_fixed_film_raw_skip8_view/fixed_film__g1__t2/cifs/sample_00021.cif,True,False,True,False,1.2647955215903346,401.8646899838096,20.09323449919048,20,False,True,True,,,,False,,2.0879232841033706,True,
fixed_film__g1__t2,1,2,22,provenance://crystalite/outputs/final report output/mattergen_eval_fixed_film_raw_skip8_view/fixed_film__g1__t2/cifs/sample_00022.cif,True,True,True,True,1.85297025122884,143.00251945792937,10.214465675566384,14,False,True,True,,,,False,,3.3304377246781427,True,
fixed_film__g1__t2,1,2,23,provenance://crystalite/outputs/final report output/mattergen_eval_fixed_film_raw_skip8_view/fixed_film__g1__t2/cifs/sample_00023.cif,True,True,True,True,1.856555461572912,126.35265583547336,14.039183981719264,9,False,True,True,,,,False,,2.612780687486452,True,
fixed_film__g1__t2,1,2,24,provenance://crystalite/outputs/final report output/mattergen_eval_fixed_film_raw_skip8_view/fixed_film__g1__t2/cifs/sample_00024.cif,True,True,True,True,1.9003923750420373,250.2936712753944,25.02936712753944,10,False,True,True,,,,False,,3.0613057138465543,True,
fixed_film__g1__t2,1,2,25,provenance://crystalite/outputs/final report output/mattergen_eval_fixed_film_raw_skip8_view/fixed_film__g1__t2/cifs/sample_00025.cif,True,False,True,False,0.7461123753624255,205.49309605010967,12.843318503131854,16,False,True,True,,,,False,,1.59888218984355,True,
fixed_film__g1__t2,1,2,26,provenance://crystalite/outputs/final report output/mattergen_eval_fixed_film_raw_skip8_view/fixed_film__g1__t2/cifs/sample_00026.cif,True,True,True,True,1.6043068909790366,547.6145502523782,27.38072751261891,20,False,True,True,,,,False,,1.743275054213176,True,
fixed_film__g1__t2,1,2,27,provenance://crystalite/outputs/final report output/mattergen_eval_fixed_film_raw_skip8_view/fixed_film__g1__t2/cifs/sample_00027.cif,True,False,True,False,1.9827494156949392,138.69663123845754,17.337078904807193,8,False,True,True,,,,False,,1.9341194037001963,True,
fixed_film__g1__t2,1,2,28,provenance://crystalite/outputs/final report output/mattergen_eval_fixed_film_raw_skip8_view/fixed_film__g1__t2/cifs/sample_00028.cif,True,True,True,True,1.631546628683222,338.7212542264249,21.17007838915156,16,False,True,True,,,,False,,1.8427925569624304,True,
fixed_film__g1__t2,1,2,29,provenance://crystalite/outputs/final report output/mattergen_eval_fixed_film_raw_skip8_view/fixed_film__g1__t2/cifs/sample_00029.cif,True,False,True,False,1.8390664978090483,172.56413786581342,10.78525861661334,16,False,True,True,,,,False,,1.7828414997293691,True,
fixed_film__g1__t2,1,2,30,provenance://crystalite/outputs/final report output/mattergen_eval_fixed_film_raw_skip8_view/fixed_film__g1__t2/cifs/sample_00030.cif,True,True,True,True,1.8338219823131716,384.382923239081,24.02393270244256,16,False,True,True,,,,False,,2.059953211687961,True,
fixed_film__g1__t2,1,2,31,provenance://crystalite/outputs/final report output/mattergen_eval_fixed_film_raw_skip8_view/fixed_film__g1__t2/cifs/sample_00031.cif,True,False,True,False,1.6942648931184947,225.8372276737768,45.16744553475536,5,False,True,True,,,,False,,2.287665420086445,True,
fixed_film__g1__t2,1,2,32,provenance://crystalite/outputs/final report output/mattergen_eval_fixed_film_raw_skip8_view/fixed_film__g1__t2/cifs/sample_00032.cif,True,True,True,True,1.3996695741083205,262.3382799949196,14.574348888606645,18,False,True,True,,,,False,,1.808298574934935,True,
fixed_film__g1__t2,1,2,33,provenance://crystalite/outputs/final report output/mattergen_eval_fixed_film_raw_skip8_view/fixed_film__g1__t2/cifs/sample_00033.cif,True,True,True,True,1.1747868478264665,270.5310797376624,22.5442566448052,12,False,True,True,,,,False,,2.117272097762536,True,
